species,longitude,latitude
Suitability,531611.0679,2998486.643
Suitability,531753.7597,2998674.688
Suitability,714482.2438,2998956.18
Suitability,709102.6451,3004253.282
Suitability,693618.8593,3003313.988
Suitability,693136.4012,3003344.663
Suitability,693025.8987,3003064.653
Suitability,692760.9937,3003718.727
Suitability,692754.9897,3003715.247
Suitability,693617.7363,3003226.849
Suitability,693893.381,3003212.669
Suitability,693565.8898,3003284.226
Suitability,693618.5894,3003313.49
Suitability,693624.1008,3003313.576
Suitability,693618.5913,3003313.367
Suitability,693136.406,3003344.355
Suitability,705284.1434,2999657.807
Suitability,705331.0337,2999721.385
Suitability,705372.4087,2999735.614
Suitability,705435.5576,2999715.411
Suitability,703513.1111,3000044.071
Suitability,704828.2575,2999936.316
Suitability,705120.3794,3000434.023
Suitability,705019.4735,3000404.961
Suitability,705023.4551,3000346.839
Suitability,704843.0391,3000863.865
Suitability,704747.3515,3000215.765
Suitability,704776.4926,3000068.465
Suitability,688406.6676,3007891.622
Suitability,688369.9561,3007806.716
Suitability,688421.4712,3007459.944
Suitability,692967.5703,3008187.911
Suitability,693079.8261,3007766.976
Suitability,657808.1631,3007897.651
Suitability,779175.0263,3007541.045
Suitability,773956.9218,3005985.18
Suitability,773903.1038,3005714.158
Suitability,773863.443,3005688.027
Suitability,773830.3363,3005577.331
Suitability,773201.9472,3005243.161
Suitability,772772.9717,3008566.919
Suitability,784925.1776,2998527.75
Suitability,852964.3968,2998872.309
Suitability,853099.6557,2998968.617
Suitability,854077.6312,3008244.449
Suitability,854419.1438,3008839.904
Suitability,855003.9239,3008640.803
Suitability,855888.5761,3002778.008
Suitability,855664.5258,3002894.919
Suitability,855800.5993,3002960.46
Suitability,856147.509,3003371.135
Suitability,865780.8783,3001338.07
Suitability,865946.3061,3001342.927
Suitability,866095.0271,3000977.322
Suitability,865520.5094,3000806.307
Suitability,866054.359,3000482.831
Suitability,839249.3046,3006998.664
Suitability,839085.6603,3006932.555
Suitability,838821.8811,3006493.854
Suitability,838993.0782,3006282.765
Suitability,843959.5626,3005186.179
Suitability,843936.2685,3005031.417
Suitability,843813.2672,3005490.373
Suitability,826168.1812,3004306.466
Suitability,826581.5324,3004317.305
Suitability,826886.2671,3004263.669
Suitability,827173.1701,3003839.751
Suitability,833581.1087,3007584.992
Suitability,833436.7437,3007827.682
Suitability,832830.6389,3007811.437
Suitability,832947.4384,3007568.003
Suitability,832788.7264,3007317.19
Suitability,875647.7525,3000860.717
Suitability,875486.9431,3000701.7
Suitability,874581.7369,2999595.279
Suitability,874115.6782,2999488.788
Suitability,881104.5406,3006546.089
Suitability,881828.7886,3006321.605
Suitability,900817.4615,3000054.661
Suitability,901754.2429,3000667.14
Suitability,907339.2315,3006315.872
Suitability,510779.4968,2997256.229
Suitability,510636.9209,2997184.112
Suitability,531085.7239,2997159.249
Suitability,531351.6417,2997633.732
Suitability,531437.0003,2997633.947
Suitability,695722.5938,2986768.527
Suitability,696190.824,2987335.213
Suitability,677941.1933,2987833.953
Suitability,677804.7889,2987537.436
Suitability,677736.3186,2987407.18
Suitability,677695.3053,2987285.935
Suitability,677929.0076,2986732.107
Suitability,678251.5773,2991458.608
Suitability,678196.1643,2991787.182
Suitability,678208.0508,2991785.197
Suitability,678337.2404,2991945.874
Suitability,678361.8267,2991941.915
Suitability,678391.8314,2991925.413
Suitability,681949.0153,2994462.074
Suitability,681947.9851,2994456.518
Suitability,681949.1723,2994451.302
Suitability,682014.7886,2994562.46
Suitability,682008.8528,2994591.925
Suitability,682028.3422,2994710.721
Suitability,682176.7726,2994831.707
Suitability,682202.3539,2994532.258
Suitability,897406.4539,2987978.724
Suitability,897447.4871,2988118.592
Suitability,761507.7396,2993391.436
Suitability,761488.2821,2993398.42
Suitability,761489.2887,2993429.549
Suitability,761484.1534,2993451
Suitability,761518.0707,2993675.314
Suitability,761512.3743,2993776.216
Suitability,761495.4579,2993806.97
Suitability,761473.5921,2993889.671
Suitability,761406.4876,2993919.989
Suitability,761379.7524,2994130.097
Suitability,762429.3425,2994328.894
Suitability,763688.617,2996272.098
Suitability,783920.6948,2993237.445
Suitability,780764.5945,2988996.787
Suitability,780516.9813,2989049.762
Suitability,780760.4833,2989327.531
Suitability,781474.4775,2987885.601
Suitability,781498.224,2987811.281
Suitability,781566.7719,2987782.325
Suitability,782841.8322,2987915.179
Suitability,853467.2063,2997684.312
Suitability,853213.7783,2997862.095
Suitability,853073.2776,2997950.598
Suitability,853060.2035,2998412.625
Suitability,850741.6042,2995480.446
Suitability,850931.2099,2995609.074
Suitability,871322.5864,2995952.057
Suitability,871354.754,2995798.85
Suitability,871556.0992,2995527.344
Suitability,871705.9497,2995130.977
Suitability,872298.1874,2995641.939
Suitability,836508.083,2986952.223
Suitability,899103.6406,2995396.084
Suitability,686010.5266,2979271.123
Suitability,678582.9962,2983404.324
Suitability,676714.3251,2978884.868
Suitability,677786.1267,2983187.331
Suitability,677786.1267,2983187.331
Suitability,735163.9428,2974756.533
Suitability,740034.6387,2978543.713
Suitability,740199.0457,2978608.442
Suitability,740251.3005,2978763.409
Suitability,740358.7403,2978919.432
Suitability,739913.6726,2979095.687
Suitability,752668.7987,2981809.476
Suitability,752330.8934,2982141.439
Suitability,752547.2815,2982361.369
Suitability,872968.6222,2979508.642
Suitability,877736.6537,2980927.561
Suitability,877472.8924,2980873.381
Suitability,877327.8722,2980915.276
Suitability,876704.5838,2980865.737
Suitability,878469.4568,2982664.012
Suitability,878461.4536,2982654.521
Suitability,878063.7904,2982550.036
Suitability,878039.2134,2982540.045
Suitability,877964.2581,2982642.626
Suitability,877626.4403,2982937.719
Suitability,881452.1492,2977743.52
Suitability,881477.9948,2977802.891
Suitability,897338.9847,2987238.455
Suitability,897455.5639,2987452.998
Suitability,897365.1051,2987651.095
Suitability,766115.9471,2984680.771
Suitability,765732.1001,2985640.982
Suitability,765135.8557,2985790.361
Suitability,763679.1025,2985391.878
Suitability,804126.3245,2975615.437
Suitability,804065.4039,2975574.836
Suitability,804076.376,2975509.784
Suitability,804035.6675,2975364.61
Suitability,803933.1205,2975297.432
Suitability,803874.5287,2975286.774
Suitability,803856.4658,2975336.558
Suitability,802656.2897,2978362.107
Suitability,802907.8963,2978364.162
Suitability,803048.9724,2978413.778
Suitability,803140.2891,2978453.259
Suitability,803517.9113,2978350.531
Suitability,803592.9048,2978345.256
Suitability,803611.277,2978293.631
Suitability,803805.2174,2978247.48
Suitability,803920.5155,2978311.887
Suitability,803933.0768,2978329.136
Suitability,803953.1828,2978377.379
Suitability,803823.1875,2978635.505
Suitability,804054.1561,2975137.062
Suitability,848198.4696,2977716.185
Suitability,848496.3224,2977940.202
Suitability,848422.3011,2978616.277
Suitability,848537.3345,2979451.712
Suitability,847280.9778,2979910.112
Suitability,846593.0246,2975791.622
Suitability,846397.1074,2975878.698
Suitability,825232.339,2984096.697
Suitability,826854.8625,2983306.806
Suitability,837036.5744,2986812.324
Suitability,836873.1938,2985698.392
Suitability,900933.3104,2977191.884
Suitability,904271.855,2979443.589
Suitability,903404.9302,2986227.906
Suitability,669908.9957,2962791.998
Suitability,702319.8217,2969527.838
Suitability,666615.8137,2966186.371
Suitability,668318.3087,2972276.984
Suitability,672456.5334,2967721.486
Suitability,673988.371,2967390.148
Suitability,675297.2465,2967970.953
Suitability,672359.7146,2967640.382
Suitability,732195.1931,2974023.99
Suitability,728610.9901,2973712.06
Suitability,740158.9955,2967676.038
Suitability,766336.3065,2963365.904
Suitability,733631.2083,2963581.388
Suitability,733283.3999,2962959.136
Suitability,866233.7755,2973918.464
Suitability,796312.2698,2966102.95
Suitability,797045.8414,2968534.266
Suitability,797045.479,2968549.661
Suitability,796720.7494,2968615.959
Suitability,796693.636,2968546.313
Suitability,796657.6756,2968512.195
Suitability,803970.2041,2974929.224
Suitability,803882.1364,2974834.052
Suitability,803998.493,2972440.468
Suitability,803984.4835,2972482.956
Suitability,803980.8538,2972507.208
Suitability,803989.5647,2972535.455
Suitability,803838.1522,2972797.383
Suitability,803542.1384,2972832.457
Suitability,803514.5622,2972830.252
Suitability,803450.6983,2972819.471
Suitability,803265.9456,2972790.682
Suitability,803171.6894,2972733.879
Suitability,803159.6939,2972727.121
Suitability,803978.0697,2972862.994
Suitability,803977.9692,2972878.705
Suitability,803979.0426,2972845.765
Suitability,803984.9009,2972614.524
Suitability,803984.3372,2972649.018
Suitability,803872.6699,2974745.707
Suitability,803915.9113,2974522.454
Suitability,804184.2194,2973813.835
Suitability,804152.3893,2973541.323
Suitability,846748.9633,2975148.63
Suitability,847072.8241,2975434.964
Suitability,851996.9705,2974338.704
Suitability,852497.7341,2974229.411
Suitability,852709.2739,2974574.41
Suitability,853007.1345,2974798.534
Suitability,853134.0435,2975202.821
Suitability,942786.3487,2971632.15
Suitability,899726.2887,2976027.746
Suitability,900432.0072,2975863.271
Suitability,915430.1766,2966085.251
Suitability,915640.7013,2966344.815
Suitability,909798.6691,2975469.42
Suitability,909801.1869,2975468.577
Suitability,909775.3172,2975498.272
Suitability,893313.9751,2967658.881
Suitability,893139.749,2967529.175
Suitability,892993.1044,2968158.663
Suitability,891194.3511,2970146.782
Suitability,891186.821,2970157.651
Suitability,829345.3334,2974636.383
Suitability,829575.3406,2974364.932
Suitability,829500.7412,2974272.339
Suitability,826801.722,2972537.9
Suitability,826966.4815,2971979.819
Suitability,827077.873,2971979.048
Suitability,827625.9155,2971996.611
Suitability,827552.2469,2972575.471
Suitability,824975.3436,2970115.264
Suitability,823586.6262,2963752.906
Suitability,544745.4417,2957157.885
Suitability,544769.0118,2957129.614
Suitability,544855.462,2957149.746
Suitability,545067.0071,2957229.357
Suitability,544346.045,2957869.654
Suitability,540501.4442,2952235.605
Suitability,539988.3673,2952115.247
Suitability,548575.4039,2961269.697
Suitability,670375.7677,2958738.811
Suitability,669688.3868,2960888.423
Suitability,660262.0956,2961575.828
Suitability,661579.0388,2961248.662
Suitability,661505.6721,2961175.705
Suitability,662023.4439,2961178.228
Suitability,742545.2712,2955619.874
Suitability,760974.9087,2959250.379
Suitability,761083.5737,2959345.012
Suitability,766698.0561,2960632.398
Suitability,702345.1494,2956915.643
Suitability,702371.797,2956977.637
Suitability,702314.5602,2957099.863
Suitability,702757.2569,2957076.154
Suitability,702756.7644,2957106.932
Suitability,711668.3058,2954882.119
Suitability,711203.4425,2956228.969
Suitability,712270.6834,2960187.496
Suitability,913443.9783,2962130.658
Suitability,913502.4586,2962205.983
Suitability,913920.8629,2964141.419
Suitability,838525.361,2955855.906
Suitability,822958.5511,2961739.257
Suitability,822675.5426,2961908.643
Suitability,822578.3994,2962698.898
Suitability,831814.7252,2961317.826
Suitability,820994.7389,2962263.802
Suitability,821039.2096,2962273.583
Suitability,817544.0235,2955060.829
Suitability,816802.2846,2954360.644
Suitability,816661.2879,2954599.72
Suitability,816214.8652,2954427.19
Suitability,816562.9509,2954159.553
Suitability,817712.5601,2957378.104
Suitability,823884.7815,2954972.526
Suitability,823554.4812,2955321.748
Suitability,823360.9487,2955814.46
Suitability,823884.7815,2954972.526
Suitability,823554.4812,2955321.748
Suitability,823360.9487,2955814.46
Suitability,836301.7829,2962507.833
Suitability,836962.9656,2963364.949
Suitability,836301.7829,2962507.833
Suitability,836962.9656,2963364.949
Suitability,539497.6702,2951769.809
Suitability,539241.8301,2951206.039
Suitability,765866.4519,2947525.459
Suitability,767146.9914,2947182.703
Suitability,758480.4625,2950021.744
Suitability,758403.7283,2949712.217
Suitability,758519.3881,2949468.196
Suitability,751870.137,2944253.535
Suitability,749506.56,2940542.506
Suitability,746267.2735,2940510.344
Suitability,745859.7804,2940102.171
Suitability,698503.702,2944449.044
Suitability,695060.3326,2941625.381
Suitability,695911.0291,2942100.17
Suitability,695824.7127,2942314.324
Suitability,704471.4318,2948483.919
Suitability,841546.4063,2950851.228
Suitability,841945.8326,2950955.614
Suitability,842185.145,2950947.964
Suitability,831330.9264,2945485.283
Suitability,831759.9386,2945579.88
Suitability,811974.0381,2951922.23
Suitability,832718.2007,2951688.421
Suitability,833579.7899,2952127.499
Suitability,830871.6784,2945876.277
Suitability,831285.3679,2945948.668
Suitability,818329.6509,2946696.628
Suitability,819107.8196,2946592.862
Suitability,839942.215,2940929.744
Suitability,839942.215,2940929.744
Suitability,695109.8225,2936577.794
Suitability,697784.0003,2937326.934
Suitability,697826.002,2938189.51
Suitability,696010.106,2932035.76
Suitability,829002.6542,2937969.936
Suitability,832954.1631,2937755.376
Suitability,829375.3069,2937566.855
Suitability,829542.1457,2937169.343
Suitability,829878.2159,2936912.875
Suitability,829671.5694,2936787.175
Suitability,826615.99,2934340.944
Suitability,826620.3382,2934170.662
Suitability,826497.394,2933950.205
Suitability,826122.98,2933514.562
Suitability,825559.8241,2933253.063
Suitability,829267.8928,2934103.752
Suitability,828970.9868,2933553.415
Suitability,828710.787,2933485.158
Suitability,828622.7695,2933596.606
Suitability,839962.0001,2940591.653
Suitability,839941.672,2940901.437
Suitability,839962.0001,2940591.653
Suitability,839941.672,2940901.437
Suitability,829885.3377,2934234.246
Suitability,829930.3486,2934230.784
Suitability,829939.0968,2934224.847
Suitability,830124.0624,2934546.715
Suitability,830104.1706,2934468.854
Suitability,830163.0282,2934594.869
Suitability,830160.7899,2934616.999
Suitability,830611.8788,2934640.67
Suitability,823064.2606,2935228.148
Suitability,822965.4495,2934469.329
Suitability,823096.8521,2933661.353
Suitability,822769.7598,2932257.703
Suitability,821513.0605,2933119.106
Suitability,740733.9893,2938066.703
Suitability,743379.1952,2938662.717
Suitability,743420.0107,2938721.354
Suitability,743363.7247,2938787.009
Suitability,772713.0378,2937984.007
Suitability,772811.4859,2938009.147
Suitability,772783.8973,2938408.37
Suitability,688196.3062,2926593.344
Suitability,688002.3941,2926590.499
Suitability,687862.9794,2926650.018
Suitability,687835.7258,2926618.838
Suitability,687808.0213,2926618.432
Suitability,682167.4572,2927737.466
Suitability,690431.9797,2927180.415
Suitability,690403.819,2927210.778
Suitability,689882.9616,2926833.679
Suitability,841917.1833,2918183.943
Suitability,846414.5467,2919259.611
Suitability,873121.9912,2926438.643
Suitability,873121.9912,2926438.643
Suitability,873121.9912,2926438.643
Suitability,830758.6144,2925355.009
Suitability,830751.1748,2925352.969
Suitability,830669.2715,2925182.296
Suitability,830708.452,2924867.754
Suitability,830990.2782,2925065.765
Suitability,816824.4181,2921963.655
Suitability,820758.6592,2920110.032
Suitability,817714.9385,2924525.223
Suitability,817600.7962,2924224.45
Suitability,817243.0587,2924142.245
Suitability,817062.585,2923883.901
Suitability,816764.2108,2923795.258
Suitability,816919.992,2924075.326
Suitability,835535.8901,2921835.984
Suitability,835495.8496,2921199.135
Suitability,835646.0751,2920987.608
Suitability,835543.3495,2920588.978
Suitability,835555.6064,2920398.812
Suitability,835429.5993,2919949.765
Suitability,816824.4181,2921963.655
Suitability,820758.6592,2920110.032
Suitability,873121.9912,2926438.643
Suitability,873121.9912,2926438.643
Suitability,873121.9912,2926438.643
Suitability,835535.8901,2921835.984
Suitability,835495.8496,2921199.135
Suitability,835646.0751,2920987.608
Suitability,835543.3495,2920588.978
Suitability,835555.6064,2920398.812
Suitability,835429.5993,2919949.765
Suitability,841917.1833,2918183.943
Suitability,739873.4994,2923310.029
Suitability,739887.0114,2923352.403
Suitability,688196.3062,2926593.344
Suitability,688002.3941,2926590.499
Suitability,687862.9794,2926650.018
Suitability,687835.7258,2926618.838
Suitability,687808.0213,2926618.432
Suitability,682167.4572,2927737.466
Suitability,690431.9797,2927180.415
Suitability,690403.819,2927210.778
Suitability,689882.9616,2926833.679
Suitability,830103.4915,2914362.685
Suitability,747927.1068,2907209.693
Suitability,723726.474,2913635.206
Suitability,724046.3856,2913417.177
Suitability,724175.6077,2913448.861
Suitability,725928.7235,2913675.946
Suitability,725943.4755,2913697.031
Suitability,725923.2149,2913720.694
Suitability,725867.9293,2913669.561
Suitability,740791.2723,2907070.759
Suitability,740785.7297,2907222.338
Suitability,739921.4281,2907252.075
Suitability,743103.3112,2905972.44
Suitability,734914.9257,2908154.636
Suitability,734914.9257,2908154.636
Suitability,734817.0729,2908269.107
Suitability,739900.0818,2911796.828
Suitability,739758.0358,2911794.187
Suitability,731838.1389,2908029.522
Suitability,732139.0341,2907973.154
Suitability,732177.3669,2907986.479
Suitability,731948.1911,2908022.165
Suitability,731814.2673,2908012.202
Suitability,722085.6232,2907704.308
Suitability,733117.2463,2909272.915
Suitability,733205.8202,2908998.167
Suitability,733771.525,2909047.821
Suitability,733746.1545,2914991.951
Suitability,733700.1412,2914804.237
Suitability,734435.2519,2914727.588
Suitability,734216.4273,2914600.795
Suitability,734016.6019,2914500.066
Suitability,731932.5164,2911452.258
Suitability,731221.1516,2910068.441
Suitability,731233.9982,2910086.394
Suitability,731196.5339,2910050.565
Suitability,808233.7145,2910900.237
Suitability,808274.8593,2910885.471
Suitability,808283.9538,2910827.016
Suitability,808283.3027,2910820.79
Suitability,808631.4145,2910365.945
Suitability,808073.6734,2910656.076
Suitability,807968.0937,2910496.731
Suitability,826043.8242,2913808.418
Suitability,825933.489,2913811.12
Suitability,826067.8621,2914213.918
Suitability,829037.9402,2917543.615
Suitability,807429.5039,2911029.048
Suitability,807985.447,2911319.883
Suitability,748043.5714,2903863.01
Suitability,748026.0875,2903871.277
Suitability,747997.2656,2903877.509
Suitability,747963.9128,2903795.682
Suitability,747940.1897,2903809.727
Suitability,738293.816,2905107.753
Suitability,733505.2666,2903700.19
Suitability,732314.7756,2903697.296
Suitability,722303.124,2904520.044
Suitability,846950.1849,2894094.115
Suitability,822649.0232,2885796.106
Suitability,846950.1849,2894094.115
Suitability,821432.896,2868450.514
Suitability,898873.5612,2866858.293
Suitability,900238.1887,2867370.715
Suitability,900246.1087,2867371.512
Suitability,900255.9264,2867377.269
Suitability,900314.8325,2867438.178
Suitability,900314.8641,2867426.923
Suitability,900351.5143,2867516.171
Suitability,900332.1551,2867877.637
Suitability,900326.4465,2867881.071
Suitability,900354.2679,2867921.852
Suitability,887694.2236,2872330.367
Suitability,902394.8636,2871901.228
Suitability,902405.0971,2871909.653
Suitability,902436.3936,2871949.53
Suitability,901977.7197,2871964.392
Suitability,901974.1099,2871967.519
Suitability,901876.0138,2871967.689
Suitability,901871.6848,2871960.865
Suitability,901756.2415,2871861.979
Suitability,901560.4804,2869684.444
Suitability,908736.6435,2869100.233
Suitability,908097.0255,2867503.75
Suitability,911661.0825,2867695.382
Suitability,811149.8551,2855510.369
Suitability,893398.8012,2860588.429
Suitability,893621.8075,2861118.619
Suitability,893632.6002,2861126.28
Suitability,893985.9825,2859669.912
Suitability,897831.1002,2859083.591
Suitability,897804.214,2859045.777
Suitability,896709.7807,2856901.006
Suitability,896707.814,2856851.087
Suitability,896629.9078,2856774.618
Suitability,896524.981,2856662.464
Suitability,896508.6353,2856643.164
Suitability,896455.487,2856529.39
Suitability,906497.6442,2850747.338
Suitability,906519.2275,2850666.773
Suitability,906703.5742,2850503.999
Suitability,859991.7689,2850998.195
Suitability,859997.5327,2850978.442
Suitability,811149.8551,2855510.369
Suitability,883772.24,2845972.487
Suitability,883855.1065,2845946.924
Suitability,883876.3163,2845945.904
Suitability,883882.5262,2845984.282
Suitability,883885.9275,2846011.295
Suitability,883938.8955,2846043.32
Suitability,884221.4638,2845978.966
Suitability,884109.5057,2845919.704
Suitability,884166.4155,2845882.014
Suitability,868201.7977,2843399.774
Suitability,867471.8344,2843033.721
Suitability,904278.343,2844929.685
Suitability,904652.4692,2844771.924
Suitability,904909.351,2844368.734
Suitability,904678.5215,2844128.774
Suitability,904780.8605,2844065.011
Suitability,856210.1297,2847359.686
Suitability,856249.2851,2847351.03
Suitability,856290.5854,2847351.957
Suitability,856441.6351,2847438.866
Suitability,891882.8008,2831710.495
Suitability,893138.9431,2831776.619
Suitability,893191.3484,2831880.19
Suitability,897340.641,2833387.741
Suitability,846208.0632,2829813.572
Suitability,846068.2866,2829246.626
Suitability,845219.0273,2828936.555
Suitability,845205.501,2828925.636
Suitability,845178.0952,2828873.094
Suitability,830203.036,2828343.84
Suitability,857509.9904,2816125.977
Suitability,857548.571,2816386.751
Suitability,857574.7118,2816425.509
Suitability,857627.9537,2816457.933
Suitability,853387.124,2822421.982
Suitability,853381.845,2822412.906
Suitability,853364.5075,2822277.403
Suitability,853453.2818,2822022.756
Suitability,853692.7798,2821803.341
Suitability,607298.4643,2805265.477
Suitability,610224.6236,2802770.39
Suitability,610112.798,2802769.476
Suitability,610084.3364,2802830.774
Suitability,597206.2719,2797501.877
Suitability,597889.5899,2799691.034
Suitability,597888.6969,2799814.082
Suitability,599510.9439,2799764.425
Suitability,603617.5234,2796657.403
Suitability,604161.9562,2791339.41
Suitability,603546.8703,2791273.164
Suitability,609241.8653,2799839.727
Suitability,608495.2439,2795311.303
Suitability,608942.2958,2795376.428
Suitability,608998.4922,2795346.117
Suitability,642462.3806,2784242.469
Suitability,642575.0171,2784182.115
Suitability,637392.021,2781698.052
Suitability,638026.383,2782658.269
Suitability,637964.7623,2783211.456
Suitability,639433.7661,2779226.681
Suitability,639153.9999,2779193.048
Suitability,603249.1572,2782595.528
Suitability,600454.5571,2789434.81
Suitability,598335.5137,2784497.143
Suitability,598055.8076,2784464.357
Suitability,646937.2902,2779551.812
Suitability,626634.3759,2779101.506
Suitability,626523.2076,2779008.175
Suitability,600864.6346,2779439.762
Suitability,601031.7392,2779564.055
Suitability,601343.684,2779043.402
Suitability,614848.7461,2781704.183
Suitability,614876.2288,2781765.946
Suitability,614019.9485,2783696.904
Suitability,609103.3,2789286.362
Suitability,609133.2592,2789040.489
Suitability,609077.0471,2789070.8
Suitability,608993.828,2788977.838
Suitability,608855.147,2788822.901
Suitability,608799.1716,2788822.452
Suitability,608772.1718,2788699.178
Suitability,642512.3877,2774120.371
Suitability,642960.6823,2774125.066
Suitability,637285.3154,2772836.049
Suitability,625457.2949,2770045.525
Suitability,624751.3221,2770623.597
Suitability,635802.5769,2778205.402
Suitability,614380.9373,2770717.348
Suitability,614578.1279,2770595.946
Suitability,615595.8276,2769558.539
Suitability,615678.8689,2769682.299
Suitability,615678.3477,2769743.824
Suitability,615733.3497,2769867.347
Suitability,615760.8554,2769929.109
Suitability,615789.926,2769806.298
Suitability,645484.7711,2776551.683
Suitability,645257.3798,2776856.937
Suitability,645060.6255,2776916.375
Suitability,629013.7872,2776293.383
Suitability,629506.3155,2777528.704
Suitability,601366.2529,2772244.929
Suitability,601755.3082,2772678.508
Suitability,602318.6667,2772282.803
Suitability,602235.074,2772220.65
Suitability,602846.6334,2765426.633
Suitability,583711.3959,2760504.188
Suitability,586013.1813,2759698.962
Suitability,595595.2529,2759401.276
Suitability,581794.5314,2749547.977
